Płeć,Kategoria wiekowa,5 km Czas,5 km Tempo,10 km Czas,10 km Tempo,15 km Czas,15 km Tempo,20 km Czas,20 km Tempo,Czas,Tempo,Wiek
M,M40,1561.0,5.203333333333333,3128.0,5.223333333333333,4846.0,5.726666666666668,6659.0,6.043333333333334,6967.0,5.504463933001501,49.0
K,K40,1615.0,5.383333333333334,3214.0,5.33,4852.0,5.46,6648.0,5.986666666666666,6967.0,5.504463933001501,50.0
K,K30,1533.0,5.11,3090.0,5.19,4759.0,5.5633333333333335,6637.0,6.260000000000001,6970.0,5.506834162913803,37.0
M,M20,1440.0,4.8,2864.0,4.746666666666667,4670.0,6.02,6598.0,6.426666666666667,6971.0,5.5076242395512365,22.0
M,M40,1459.0,4.863333333333333,2952.0,4.976666666666668,4634.0,5.6066666666666665,6597.0,6.543333333333334,6971.0,5.5076242395512365,41.0
M,M30,1537.0,5.123333333333333,3158.0,5.403333333333333,4803.0,5.483333333333333,6659.0,6.1866666666666665,6971.0,5.5076242395512365,32.0
M,M20,1703.0,5.676666666666667,3353.0,5.5,5047.0,5.6466666666666665,6696.0,5.496666666666667,6971.0,5.5076242395512365,27.0
K,K40,1645.0,5.483333333333333,3233.0,5.293333333333334,4888.0,5.516666666666667,6658.0,5.9,6971.0,5.5076242395512365,45.0
M,M40,1617.0,5.39,3205.0,5.293333333333334,4828.0,5.41,6641.0,6.043333333333334,6971.0,5.5076242395512365,41.0
M,M20,1324.0,4.413333333333333,2804.0,4.933333333333334,4487.0,5.61,6573.0,6.953333333333333,6971.0,5.5076242395512365,25.0
K,K30,1570.0,5.233333333333333,3152.0,5.2733333333333325,4821.0,5.5633333333333335,6631.0,6.033333333333333,6972.0,5.508414316188671,39.0
M,M30,1600.0,5.333333333333333,3241.0,5.47,4860.0,5.3966666666666665,6651.0,5.97,6973.0,5.5092043928261045,34.0
M,M40,1627.0,5.423333333333333,3220.0,5.3100000000000005,4873.0,5.510000000000001,6638.0,5.883333333333334,6974.0,5.509994469463538,42.0
M,M40,1594.0,5.3133333333333335,3166.0,5.239999999999999,4821.0,5.516666666666667,6640.0,6.0633333333333335,6974.0,5.509994469463538,50.0
M,M20,1537.0,5.123333333333333,3137.0,5.333333333333333,4812.0,5.583333333333333,6642.0,6.1,6974.0,5.509994469463538,29.0
M,M40,1619.0,5.3966666666666665,3235.0,5.386666666666667,4905.0,5.566666666666666,6648.0,5.8100000000000005,6975.0,5.510784546100973,50.0
M,M20,1475.0,4.916666666666667,3158.0,5.61,4781.0,5.41,6637.0,6.1866666666666665,6975.0,5.510784546100973,28.0
M,M40,1587.0,5.29,3164.0,5.256666666666666,4802.0,5.46,6651.0,6.163333333333333,6975.0,5.510784546100973,43.0
K,K30,1458.0,4.86,3059.0,5.336666666666667,4768.0,5.696666666666667,6651.0,6.276666666666667,6976.0,5.511574622738406,33.0
M,M50,1488.0,4.96,2965.0,4.923333333333333,4708.0,5.8100000000000005,6619.0,6.37,6976.0,5.511574622738406,58.0
M,M40,1436.0,4.786666666666666,2845.0,4.696666666666667,4381.0,5.12,6548.0,7.223333333333333,6976.0,5.511574622738406,46.0
K,K30,1555.0,5.183333333333334,3161.0,5.3533333333333335,4805.0,5.48,6644.0,6.13,6976.0,5.511574622738406,37.0
M,M30,1656.0,5.52,3306.0,5.5,4990.0,5.613333333333333,6701.0,5.703333333333333,6976.0,5.511574622738406,38.0
M,M60,1489.0,4.963333333333334,3008.0,5.0633333333333335,4684.0,5.586666666666667,6616.0,6.44,6977.0,5.51236469937584,61.0
M,M40,1652.0,5.506666666666666,3272.0,5.4,4987.0,5.716666666666667,6671.0,5.613333333333333,6977.0,5.51236469937584,46.0
M,M60,1492.0,4.973333333333333,2972.0,4.933333333333334,4668.0,5.653333333333333,6647.0,6.596666666666667,6977.0,5.51236469937584,63.0
M,M40,1584.0,5.28,3132.0,5.16,4768.0,5.453333333333333,6627.0,6.196666666666667,6977.0,5.51236469937584,47.0
K,K50,1593.0,5.3100000000000005,3170.0,5.256666666666666,4835.0,5.55,6651.0,6.053333333333333,6978.0,5.513154776013274,55.0
M,M40,1483.0,4.943333333333333,3032.0,5.163333333333333,4749.0,5.723333333333333,6636.0,6.29,6978.0,5.513154776013274,45.0
M,M30,1632.0,5.44,3214.0,5.2733333333333325,4830.0,5.386666666666667,6653.0,6.076666666666667,6978.0,5.513154776013274,38.0
M,M20,1609.0,5.363333333333333,3216.0,5.3566666666666665,4868.0,5.506666666666666,6679.0,6.036666666666666,6979.0,5.513944852650708,26.0
M,M40,1595.0,5.316666666666666,3196.0,5.336666666666667,4835.0,5.463333333333334,6659.0,6.08,6979.0,5.513944852650708,42.0
M,M50,1580.0,5.266666666666667,3148.0,5.226666666666668,4825.0,5.59,6657.0,6.1066666666666665,6979.0,5.513944852650708,54.0
M,M30,1635.0,5.45,3264.0,5.430000000000001,4914.0,5.5,6676.0,5.873333333333333,6979.0,5.513944852650708,35.0
K,K30,1615.0,5.383333333333334,3210.0,5.316666666666666,4862.0,5.506666666666666,6664.0,6.006666666666666,6979.0,5.513944852650708,33.0
K,K30,1635.0,5.45,3267.0,5.44,4914.0,5.489999999999999,6676.0,5.873333333333333,6980.0,5.514734929288141,32.0
M,M30,1576.0,5.253333333333333,3174.0,5.326666666666667,4856.0,5.6066666666666665,6641.0,5.95,6980.0,5.514734929288141,37.0
M,M40,1657.0,5.5233333333333325,3288.0,5.4366666666666665,4934.0,5.486666666666666,6677.0,5.8100000000000005,6980.0,5.514734929288141,47.0
K,K40,1585.0,5.283333333333333,3178.0,5.3100000000000005,4855.0,5.59,6658.0,6.010000000000001,6980.0,5.514734929288141,43.0
K,K30,1559.0,5.196666666666667,3174.0,5.383333333333334,4851.0,5.59,6649.0,5.993333333333334,6981.0,5.515525005925576,31.0
M,M40,1634.0,5.446666666666667,3234.0,5.333333333333333,4881.0,5.489999999999999,6667.0,5.953333333333333,6981.0,5.515525005925576,42.0
M,M40,1562.0,5.206666666666666,3146.0,5.28,4789.0,5.476666666666668,6653.0,6.213333333333334,6981.0,5.515525005925576,47.0
K,K30,1643.0,5.476666666666668,3261.0,5.3933333333333335,4918.0,5.5233333333333325,6677.0,5.863333333333333,6981.0,5.515525005925576,36.0
M,M50,1570.0,5.233333333333333,3187.0,5.39,4885.0,5.66,6670.0,5.95,6981.0,5.515525005925576,54.0
M,M30,1627.0,5.423333333333333,3235.0,5.36,4900.0,5.55,6658.0,5.86,6981.0,5.515525005925576,35.0
K,K40,1600.0,5.333333333333333,3202.0,5.34,4840.0,5.46,6663.0,6.076666666666667,6982.0,5.516315082563009,45.0
M,M40,1549.0,5.163333333333333,3144.0,5.316666666666666,4823.0,5.596666666666667,6642.0,6.0633333333333335,6982.0,5.516315082563009,47.0
M,M20,1563.0,5.21,3148.0,5.283333333333333,4855.0,5.69,6679.0,6.08,6982.0,5.516315082563009,24.0
K,K40,1595.0,5.316666666666666,3224.0,5.430000000000001,4944.0,5.733333333333333,6708.0,5.88,6982.0,5.516315082563009,47.0
K,K40,1640.0,5.466666666666667,3222.0,5.2733333333333325,4872.0,5.5,6660.0,5.96,6982.0,5.516315082563009,47.0
M,M30,1655.0,5.516666666666667,3210.0,5.183333333333334,4840.0,5.433333333333334,6658.0,6.0600000000000005,6983.0,5.517105159200443,33.0
K,K30,1518.0,5.0600000000000005,3078.0,5.2,4756.0,5.593333333333334,6634.0,6.260000000000001,6983.0,5.517105159200443,39.0
K,K20,1594.0,5.3133333333333335,3191.0,5.323333333333333,4884.0,5.6433333333333335,6679.0,5.983333333333333,6984.0,5.517895235837877,19.0
M,M50,1534.0,5.113333333333333,3096.0,5.206666666666666,4769.0,5.576666666666667,6639.0,6.233333333333333,6984.0,5.517895235837877,51.0
M,M40,1605.0,5.35,3210.0,5.35,4908.0,5.66,6686.0,5.926666666666667,6985.0,5.51868531247531,46.0
K,K20,1491.0,4.97,3074.0,5.276666666666667,4755.0,5.6033333333333335,6636.0,6.27,6985.0,5.51868531247531,28.0
M,M40,1611.0,5.37,3198.0,5.29,4852.0,5.513333333333334,6651.0,5.996666666666667,6985.0,5.51868531247531,42.0
M,M30,1657.0,5.5233333333333325,3278.0,5.403333333333333,4944.0,5.553333333333333,6751.0,6.0233333333333325,6985.0,5.51868531247531,40.0
M,M40,1601.0,5.336666666666667,3209.0,5.36,4858.0,5.496666666666667,6668.0,6.033333333333333,6985.0,5.51868531247531,44.0
M,M30,1603.0,5.343333333333334,3186.0,5.276666666666667,4854.0,5.5600000000000005,6677.0,6.076666666666667,6986.0,5.519475389112744,35.0
M,M40,1585.0,5.283333333333333,3155.0,5.233333333333333,4823.0,5.5600000000000005,6657.0,6.113333333333333,6986.0,5.519475389112744,48.0
M,M30,1555.0,5.183333333333334,3100.0,5.15,4769.0,5.5633333333333335,6641.0,6.239999999999999,6988.0,5.521055542387612,38.0
M,M40,1595.0,5.316666666666666,3183.0,5.293333333333334,4829.0,5.486666666666666,6657.0,6.093333333333334,6988.0,5.521055542387612,42.0
M,M50,1610.0,5.366666666666666,3205.0,5.316666666666666,4865.0,5.533333333333333,6671.0,6.02,6989.0,5.521845619025045,53.0
M,M20,1641.0,5.47,3236.0,5.316666666666666,4887.0,5.503333333333333,6675.0,5.96,6990.0,5.522635695662479,30.0
M,M40,1586.0,5.286666666666666,3185.0,5.33,4853.0,5.5600000000000005,6672.0,6.0633333333333335,6991.0,5.523425772299913,42.0
M,M30,1563.0,5.21,3124.0,5.203333333333333,4757.0,5.443333333333333,6636.0,6.263333333333334,6991.0,5.523425772299913,39.0
M,M30,1687.0,5.623333333333333,3331.0,5.48,5037.0,5.6866666666666665,6716.0,5.596666666666667,6991.0,5.523425772299913,39.0
M,M30,1637.0,5.456666666666666,3238.0,5.336666666666667,4838.0,5.333333333333333,6659.0,6.069999999999999,6992.0,5.524215848937347,39.0
M,M40,1570.0,5.233333333333333,3107.0,5.123333333333333,4724.0,5.39,6613.0,6.296666666666667,6992.0,5.524215848937347,41.0
K,K30,1605.0,5.35,3190.0,5.283333333333333,4831.0,5.47,6651.0,6.066666666666666,6992.0,5.524215848937347,33.0
K,K30,1632.0,5.44,3278.0,5.486666666666666,4964.0,5.62,6695.0,5.77,6992.0,5.524215848937347,34.0
M,M40,1602.0,5.34,3202.0,5.333333333333333,4875.0,5.576666666666667,6677.0,6.006666666666666,6992.0,5.524215848937347,41.0
M,M30,1673.0,5.576666666666667,3341.0,5.5600000000000005,4950.0,5.363333333333333,6654.0,5.680000000000001,6993.0,5.5250059255747805,36.0
K,K40,1656.0,5.52,3283.0,5.423333333333333,4913.0,5.433333333333334,6687.0,5.913333333333333,6993.0,5.5250059255747805,46.0
M,M30,1610.0,5.366666666666666,3191.0,5.27,4819.0,5.426666666666667,6638.0,6.0633333333333335,6993.0,5.5250059255747805,37.0
M,M30,1518.0,5.0600000000000005,3073.0,5.183333333333334,4703.0,5.433333333333334,6636.0,6.443333333333333,6993.0,5.5250059255747805,40.0
M,M40,1628.0,5.426666666666667,3220.0,5.306666666666667,4856.0,5.453333333333333,6639.0,5.943333333333333,6993.0,5.5250059255747805,43.0
K,K40,1619.0,5.3966666666666665,3239.0,5.4,4882.0,5.476666666666668,6674.0,5.973333333333333,6994.0,5.525796002212215,48.0
M,M40,1656.0,5.52,3284.0,5.426666666666667,4960.0,5.586666666666667,6688.0,5.760000000000001,6994.0,5.525796002212215,47.0
K,K20,1676.0,5.586666666666667,3283.0,5.3566666666666665,4916.0,5.443333333333333,6694.0,5.926666666666667,6994.0,5.525796002212215,27.0
M,M20,1631.0,5.4366666666666665,3227.0,5.319999999999999,4894.0,5.556666666666667,6678.0,5.946666666666667,6994.0,5.525796002212215,29.0
M,M50,1461.0,4.87,3091.0,5.433333333333334,4844.0,5.843333333333334,6659.0,6.05,6994.0,5.525796002212215,58.0
M,M40,1562.0,5.206666666666666,3127.0,5.216666666666667,4796.0,5.5633333333333335,6672.0,6.253333333333333,6995.0,5.526586078849649,43.0
M,M40,1425.0,4.75,2869.0,4.8133333333333335,4613.0,5.8133333333333335,6666.0,6.843333333333334,6995.0,5.526586078849649,41.0
M,M20,1692.0,5.64,3273.0,5.27,4930.0,5.5233333333333325,6675.0,5.816666666666666,6995.0,5.526586078849649,18.0
M,M40,1631.0,5.4366666666666665,3217.0,5.286666666666666,4853.0,5.453333333333333,6662.0,6.03,6995.0,5.526586078849649,46.0
M,M20,1641.0,5.47,3217.0,5.253333333333333,4885.0,5.5600000000000005,6691.0,6.02,6996.0,5.527376155487082,20.0
M,M40,1639.0,5.463333333333334,3276.0,5.456666666666666,4964.0,5.626666666666667,6685.0,5.736666666666666,6996.0,5.527376155487082,44.0
M,M40,1645.0,5.483333333333333,3235.0,5.3,4871.0,5.453333333333333,6647.0,5.92,6997.0,5.528166232124517,46.0
M,M30,1537.0,5.123333333333333,3067.0,5.1,4714.0,5.489999999999999,6664.0,6.5,6997.0,5.528166232124517,32.0
K,K20,1615.0,5.383333333333334,3204.0,5.296666666666667,4875.0,5.569999999999999,6688.0,6.043333333333334,6997.0,5.528166232124517,30.0
K,K40,1681.0,5.6033333333333335,3360.0,5.596666666666667,5053.0,5.6433333333333335,6712.0,5.53,6997.0,5.528166232124517,44.0
M,M50,1644.0,5.48,3233.0,5.296666666666667,4901.0,5.5600000000000005,6686.0,5.95,6997.0,5.528166232124517,54.0
M,M40,1641.0,5.47,3254.0,5.376666666666667,4885.0,5.4366666666666665,6673.0,5.96,6997.0,5.528166232124517,47.0
K,K20,1631.0,5.4366666666666665,3245.0,5.38,4918.0,5.576666666666667,6700.0,5.94,6998.0,5.52895630876195,26.0
M,M40,1455.0,4.85,3009.0,5.180000000000001,4719.0,5.7,6672.0,6.510000000000001,6998.0,5.52895630876195,42.0
M,M20,1663.0,5.543333333333334,3294.0,5.4366666666666665,4972.0,5.593333333333334,6699.0,5.756666666666666,6998.0,5.52895630876195,30.0
M,M50,1567.0,5.223333333333333,3128.0,5.203333333333333,4753.0,5.416666666666667,6621.0,6.226666666666668,6999.0,5.529746385399384,51.0
M,M30,1440.0,4.8,2975.0,5.116666666666666,4685.0,5.7,6644.0,6.53,6999.0,5.529746385399384,37.0
M,M30,1627.0,5.423333333333333,3245.0,5.3933333333333335,4926.0,5.6033333333333335,6693.0,5.89,7000.0,5.530536462036818,36.0
M,M20,1428.0,4.760000000000001,2939.0,5.036666666666666,4641.0,5.673333333333333,6642.0,6.67,7000.0,5.530536462036818,30.0
K,K30,1635.0,5.45,3246.0,5.37,4894.0,5.493333333333334,6688.0,5.98,7000.0,5.530536462036818,36.0
M,M20,1432.0,4.7733333333333325,2835.0,4.676666666666667,5199.0,7.88,6732.0,5.11,7001.0,5.531326538674252,26.0
K,K30,1653.0,5.510000000000001,3305.0,5.506666666666666,4986.0,5.6033333333333335,6703.0,5.723333333333333,7001.0,5.531326538674252,38.0
K,K20,1645.0,5.483333333333333,3238.0,5.3100000000000005,4857.0,5.3966666666666665,6688.0,6.1033333333333335,7001.0,5.531326538674252,30.0
M,M30,1608.0,5.36,3208.0,5.333333333333333,4860.0,5.506666666666666,6673.0,6.043333333333334,7001.0,5.531326538674252,36.0
M,M20,1594.0,5.3133333333333335,3175.0,5.27,4817.0,5.473333333333333,6678.0,6.203333333333333,7002.0,5.532116615311685,27.0
K,K40,1572.0,5.239999999999999,3163.0,5.303333333333333,4875.0,5.706666666666666,6682.0,6.0233333333333325,7002.0,5.532116615311685,47.0
M,M30,1618.0,5.3933333333333335,3240.0,5.406666666666666,4874.0,5.446666666666667,6691.0,6.056666666666667,7002.0,5.532116615311685,33.0
M,M60,1716.0,5.72,3363.0,5.489999999999999,5016.0,5.510000000000001,6722.0,5.6866666666666665,7002.0,5.532116615311685,66.0
M,M50,1620.0,5.4,3256.0,5.453333333333333,4926.0,5.566666666666666,6686.0,5.866666666666666,7002.0,5.532116615311685,52.0
K,K40,1644.0,5.48,3249.0,5.35,4915.0,5.553333333333333,6694.0,5.930000000000001,7003.0,5.53290669194912,48.0
M,M40,1636.0,5.453333333333333,3226.0,5.3,4894.0,5.5600000000000005,6703.0,6.03,7003.0,5.53290669194912,43.0
M,M30,1765.0,5.883333333333334,3296.0,5.1033333333333335,4900.0,5.346666666666667,6723.0,6.076666666666667,7004.0,5.5336967685865535,40.0
M,M20,1631.0,5.4366666666666665,3300.0,5.5633333333333335,4934.0,5.446666666666667,6707.0,5.91,7004.0,5.5336967685865535,20.0
M,M20,1589.0,5.296666666666667,3204.0,5.383333333333334,4827.0,5.41,6673.0,6.153333333333333,7004.0,5.5336967685865535,30.0
M,M20,1517.0,5.056666666666667,3064.0,5.156666666666666,4745.0,5.6033333333333335,6653.0,6.36,7005.0,5.534486845223987,24.0
M,M40,1464.0,4.88,2973.0,5.03,4580.0,5.3566666666666665,6611.0,6.77,7005.0,5.534486845223987,46.0
M,M50,1591.0,5.303333333333333,3185.0,5.3133333333333335,4866.0,5.6033333333333335,6675.0,6.03,7005.0,5.534486845223987,52.0
K,K50,1612.0,5.373333333333333,3217.0,5.35,4900.0,5.61,6675.0,5.916666666666667,7005.0,5.534486845223987,51.0
M,M30,1766.0,5.886666666666667,3297.0,5.1033333333333335,4922.0,5.416666666666667,6724.0,6.006666666666666,7005.0,5.534486845223987,39.0
M,M40,1564.0,5.213333333333334,3150.0,5.286666666666666,4833.0,5.61,6704.0,6.236666666666666,7006.0,5.5352769218614215,46.0
M,M20,1616.0,5.386666666666667,3191.0,5.25,4829.0,5.46,6660.0,6.1033333333333335,7006.0,5.5352769218614215,29.0
M,M30,1755.0,5.85,3460.0,5.683333333333334,5006.0,5.153333333333333,6711.0,5.683333333333334,7007.0,5.536066998498854,34.0
M,M20,1556.0,5.1866666666666665,3101.0,5.15,4766.0,5.55,6667.0,6.336666666666667,7007.0,5.536066998498854,25.0
M,M40,1664.0,5.546666666666667,3297.0,5.443333333333333,4969.0,5.573333333333333,6697.0,5.760000000000001,7007.0,5.536066998498854,47.0
M,M40,1637.0,5.456666666666666,3290.0,5.510000000000001,4963.0,5.576666666666667,6687.0,5.746666666666667,7007.0,5.536066998498854,45.0
M,M20,1468.0,4.8933333333333335,2975.0,5.0233333333333325,4663.0,5.626666666666667,6681.0,6.726666666666668,7008.0,5.536857075136288,27.0
M,M40,1596.0,5.319999999999999,3170.0,5.246666666666667,4846.0,5.586666666666667,6686.0,6.133333333333334,7008.0,5.536857075136288,41.0
M,M50,1782.0,5.94,3334.0,5.173333333333333,4950.0,5.386666666666667,6684.0,5.78,7008.0,5.536857075136288,54.0
M,M30,1418.0,4.726666666666668,2848.0,4.766666666666667,4644.0,5.986666666666666,6630.0,6.62,7009.0,5.537647151773722,38.0
M,M50,1708.0,5.693333333333333,3258.0,5.166666666666667,4823.0,5.216666666666667,6694.0,6.236666666666666,7011.0,5.539227305048589,53.0
K,K20,1655.0,5.516666666666667,3273.0,5.3933333333333335,4922.0,5.496666666666667,6682.0,5.866666666666666,7011.0,5.539227305048589,30.0
M,M40,1591.0,5.303333333333333,3155.0,5.213333333333334,4806.0,5.503333333333333,6660.0,6.180000000000001,7011.0,5.539227305048589,43.0
M,M50,1571.0,5.236666666666666,3281.0,5.7,4869.0,5.293333333333334,6670.0,6.003333333333333,7012.0,5.540017381686024,51.0
M,M20,1636.0,5.453333333333333,3280.0,5.48,4947.0,5.556666666666667,6704.0,5.8566666666666665,7012.0,5.540017381686024,27.0
M,M30,1596.0,5.319999999999999,3182.0,5.286666666666666,4855.0,5.576666666666667,6685.0,6.1,7012.0,5.540017381686024,37.0
M,M20,1605.0,5.35,3188.0,5.276666666666667,4894.0,5.6866666666666665,6694.0,6.0,7012.0,5.540017381686024,30.0
M,M30,1654.0,5.513333333333334,3238.0,5.28,4942.0,5.680000000000001,6721.0,5.930000000000001,7012.0,5.540017381686024,36.0
M,M30,1658.0,5.526666666666667,3278.0,5.4,4934.0,5.52,6707.0,5.91,7012.0,5.540017381686024,31.0
K,K50,1660.0,5.533333333333333,3283.0,5.41,4935.0,5.506666666666666,6698.0,5.876666666666667,7012.0,5.540017381686024,59.0
K,K30,1646.0,5.486666666666666,3255.0,5.363333333333333,4947.0,5.64,6702.0,5.85,7013.0,5.5408074583234574,36.0
K,K30,1531.0,5.1033333333333335,3088.0,5.19,4777.0,5.63,6683.0,6.3533333333333335,7014.0,5.541597534960891,37.0
M,M50,1712.0,5.706666666666666,3261.0,5.163333333333333,4825.0,5.213333333333334,6695.0,6.233333333333333,7014.0,5.541597534960891,51.0
K,K40,1630.0,5.433333333333334,3204.0,5.246666666666667,4841.0,5.456666666666666,6688.0,6.156666666666666,7014.0,5.541597534960891,48.0
M,M40,1628.0,5.426666666666667,3224.0,5.319999999999999,4893.0,5.5633333333333335,6692.0,5.996666666666667,7014.0,5.541597534960891,49.0
M,M20,1685.0,5.616666666666666,3276.0,5.303333333333333,4925.0,5.496666666666667,6690.0,5.883333333333334,7014.0,5.541597534960891,30.0
M,M40,1661.0,5.536666666666666,3286.0,5.416666666666667,4935.0,5.496666666666667,6709.0,5.913333333333333,7014.0,5.541597534960891,42.0
M,M30,1601.0,5.336666666666667,3194.0,5.3100000000000005,4853.0,5.53,6688.0,6.116666666666666,7015.0,5.5423876115983255,33.0
M,M40,1580.0,5.266666666666667,3149.0,5.23,4825.0,5.586666666666667,6661.0,6.12,7015.0,5.5423876115983255,42.0
M,M30,1545.0,5.15,3127.0,5.2733333333333325,4775.0,5.493333333333334,6656.0,6.27,7016.0,5.543177688235759,33.0
K,K30,1656.0,5.52,3301.0,5.483333333333333,4958.0,5.5233333333333325,6716.0,5.86,7016.0,5.543177688235759,40.0
M,M30,1646.0,5.486666666666666,3228.0,5.2733333333333325,4887.0,5.53,6692.0,6.016666666666667,7016.0,5.543177688235759,36.0
K,K40,1564.0,5.213333333333334,3154.0,5.3,4827.0,5.576666666666667,6675.0,6.16,7016.0,5.543177688235759,49.0
M,M30,1660.0,5.533333333333333,3300.0,5.466666666666667,4961.0,5.536666666666666,6706.0,5.816666666666666,7017.0,5.543967764873193,34.0
K,K40,1630.0,5.433333333333334,3226.0,5.319999999999999,4895.0,5.5633333333333335,6695.0,6.0,7017.0,5.543967764873193,47.0
M,M20,1639.0,5.463333333333334,3259.0,5.4,4910.0,5.503333333333333,6716.0,6.02,7017.0,5.543967764873193,28.0
K,K40,1609.0,5.363333333333333,3212.0,5.343333333333334,4891.0,5.596666666666667,6693.0,6.006666666666666,7017.0,5.543967764873193,46.0
M,M20,1485.0,4.95,2989.0,5.013333333333334,4646.0,5.5233333333333325,6672.0,6.753333333333333,7018.0,5.544757841510627,25.0
K,K20,1573.0,5.243333333333334,3192.0,5.3966666666666665,4857.0,5.55,6690.0,6.11,7018.0,5.544757841510627,30.0
K,K40,1652.0,5.506666666666666,3273.0,5.403333333333333,4939.0,5.553333333333333,6709.0,5.9,7018.0,5.544757841510627,47.0
K,K30,1632.0,5.44,3226.0,5.3133333333333335,4911.0,5.616666666666666,6697.0,5.953333333333333,7018.0,5.544757841510627,35.0
M,M40,1520.0,5.066666666666666,3057.0,5.123333333333333,4725.0,5.5600000000000005,6665.0,6.466666666666667,7019.0,5.545547918148061,46.0
K,K30,1612.0,5.373333333333333,3214.0,5.34,4892.0,5.593333333333334,6698.0,6.02,7019.0,5.545547918148061,39.0
K,K30,1633.0,5.443333333333333,3239.0,5.3533333333333335,4899.0,5.533333333333333,6699.0,6.0,7019.0,5.545547918148061,39.0
M,M20,1442.0,4.806666666666667,2909.0,4.89,4659.0,5.833333333333333,6674.0,6.716666666666667,7021.0,5.547128071422929,29.0
M,M30,1773.0,5.91,3255.0,4.94,4870.0,5.383333333333334,6682.0,6.04,7021.0,5.547128071422929,36.0
M,M40,1607.0,5.3566666666666665,3208.0,5.336666666666667,4891.0,5.61,6696.0,6.016666666666667,7021.0,5.547128071422929,47.0
M,M20,1660.0,5.533333333333333,3265.0,5.35,4904.0,5.463333333333334,6704.0,6.0,7023.0,5.548708224697796,28.0
